Episode,Cumulative Reward
1,-96.73677216621618
2,-182.82933834994532
3,-198.03400161961443
4,-451.1135991385323
5,-143.73198549725925
6,-94.55807946377459
7,-75.99324358531936
8,-333.3810828558429
9,-71.95457446975709
10,-51.59414760861084
11,-11.25083445344957
12,20.908920533963354
13,-290.1428318265882
14,-259.54157369700295
15,29.824062614484653
16,-125.58070042270737
17,142.4420353833286
18,-13.8298784167512
19,-107.50530188118492
20,-78.55846753079162
21,-26.418692850444682
22,-58.056224281144466
23,-43.67223665140171
24,-62.687583278198666
25,-81.15413212435278
26,-127.61525764823106
27,-82.28850876963054
28,-86.48846337382184
29,-55.36686032415263
30,-114.09324140103423
31,181.69681267526806
32,-118.87286139677586
33,-44.99183504289496
34,-73.84122533196138
35,-10.652087925721176
36,-103.32245609199148
37,129.84722573731023
38,-59.22930674921574
39,-68.39855200464451
40,-16.438761952539686
41,-47.641103201359485
42,-13.348318624157496
43,-41.55378994353667
44,-53.696472898261206
45,234.10328588126742
46,56.999235192030625
47,7.783839607752294
48,236.20014917548568
49,210.89958793218216
50,-104.80944034225863
51,-40.6177521350133
52,-78.49051568409733
53,215.13927831887764
54,101.86791657631831
55,8.899400011044468
56,244.6599026334181
57,192.05931494062514
58,-12.456968227343097
59,-30.19650804415241
60,196.8888109259434
61,152.86037157623053
62,124.20753115578138
63,176.6106392093272
64,153.5509616645301
65,185.97700972811583
66,-24.277623923483418
67,142.97222939934284
68,215.7463037945443
69,193.38872254402418
70,218.69060060404917
71,226.84289420269315
72,-16.09064263417811
73,187.1552158973164
74,132.8856695094592
75,203.83302197476195
76,256.9362836393236
77,118.52547885118156
78,161.5310061850091
79,232.04867695893824
80,48.68599038318363
81,203.68257329024445
82,131.82306626748968
83,34.080238090342675
84,73.12142849599243
85,45.68752320703217
86,107.20610161733046
87,22.63585661913692
88,13.98928554213255
89,136.68871021522077
90,22.050495305655176
91,66.11086682199098
92,161.42074020132287
93,19.03969072668653
94,5.70481627406501
95,147.5511103374279
96,-1.6777004079840765
97,253.39235692470015
98,13.639216822391688
99,195.42121442331182
100,19.12775776575951
101,287.0796574933712
102,51.26323523598754
103,27.77834635087808
104,255.44910569921186
105,40.07699177019518
106,6.799209411806046
107,209.20579387304048
108,148.50131710900254
109,143.7495853769787
110,14.1136878725261
111,20.053383247386606
112,119.39479148821931
113,230.2636129179548
114,246.67243346132116
115,9.616887223184548
116,254.75480295974504
117,249.7770071493848
118,33.80232475270941
119,109.26139740810638
120,26.996021014489287
121,17.780070447664386
122,41.97302744639626
123,23.217505602005716
124,258.8306187063712
125,261.04508409824086
126,205.61534977507478
127,105.91762524960485
128,153.7909717694075
129,192.644176639455
130,155.68421733311115
131,193.01841316979846
132,109.1877916488356
133,217.12204979281805
134,275.7287508046163
135,189.06728862672162
136,111.39437368746762
137,94.04399434375829
138,117.11920875032014
139,239.8546199532351
140,248.2673129595731
141,169.79360405030238
142,248.58167667109117
143,113.42919858494389
144,221.3758266149302
145,92.25061641367253
146,97.37694515464013
147,236.71702798755183
148,-7.674622458556556
149,148.08099140485402
150,161.35662059503568
151,136.35032655308785
152,141.50632472425497
153,143.48401978641377
154,129.87791551317676
155,-29.88599603587152
156,141.42320100955462
157,121.92211752588244
158,263.51448246050063
159,200.57111201937454
160,96.1091587852558
161,178.4410635757248
162,179.24400787135312
163,-68.24371862865459
164,259.1127335448325
165,-62.96944086522718
166,-63.9421534549287
167,217.43059209953344
168,158.38314679324472
169,-47.344326021474004
170,8.426465343796423
171,117.93354679048328
172,6.987275048916936
173,11.742536279599141
174,-25.058039788172472
175,-1.1338972675746257
176,226.61459996454425
177,99.61824817479595
178,38.51099603514536
179,18.49046363305378
180,8.017324540876805
181,224.74261227255016
182,43.877387587879205
183,98.5120250352179
184,189.73250599725927
185,157.89574383424863
186,144.51948897582756
187,249.89091533171353
188,26.457875979388707
189,186.0202583579097
190,78.08372503479903
191,272.7009501170935
192,-33.966951845289664
193,275.07987640738327
194,272.9847727099749
195,130.31725915541512
196,73.94171854405461
197,129.50231672170506
198,153.26182656523235
199,97.07197049041267
200,119.57538127211532
201,109.00807496800167
202,109.64183970647834
203,157.69385868564942
204,158.8604829932992
205,161.80543313057427
206,-49.40049866645947
207,87.23693767595215
208,-11.898611945622223
209,194.106479042074
210,83.73532066567567
211,-31.097322064886942
212,81.18025595248521
213,85.27315068165417
214,-30.057014697507917
215,99.01811649952835
216,109.22254548538015
217,-36.332276312344476
218,71.47410700897083
219,97.12991059492649
220,-51.69118600613667
221,207.81976609256725
222,-34.19663794824262
223,-20.053171127080734
224,-39.42425207512538
225,241.9612199780739
226,78.35962728105595
227,-48.28837660712647
228,96.35162125614065
229,118.07442203558578
230,195.8707992755398
231,223.2990406300014
232,-4.460422837811944
233,234.96033869889771
234,-29.51788958544793
235,63.0338787413561
236,212.15840012780365
237,-119.70280362506196
238,121.53968767414753
239,182.27155666793522
240,-7.776117408620644
241,92.81586746552053
242,129.62955087021555
243,223.89225914869195
244,187.5987085209185
245,140.94853346578302
246,166.25499933378933
247,219.01176184391198
248,85.09300998412293
249,82.9107321931929
250,134.51491669750405
251,-47.39736883629235
252,164.3930100440128
253,70.57445928399063
254,103.11896703254668
255,-31.666189252447044
256,111.16342567337522
257,130.3137001718778
258,164.08070483987544
259,247.385660776468
260,152.88663206544933
261,-83.9799895868681
262,218.4971948551633
263,205.280253902717
264,124.2875636864953
265,220.95549386665425
266,191.8046621952743
267,202.99583728159246
268,59.641429173360216
269,139.89828984994924
270,89.32752364436561
271,93.35640805207478
272,199.21571707399795
273,159.6880221238412
274,244.350710085526
275,224.9290142540217
276,92.16964060135926
277,133.26605839704922
278,213.0960696596212
279,4.001579455939009
280,207.20018350137312
281,124.74559715537073
282,201.22950673693487
283,83.51844596620928
284,123.62531653654689
285,215.7771658571415
286,137.05620609878176
287,102.97017462537234
288,76.94643491115112
289,220.42256711116272
290,72.02221886424745
291,125.56053872779243
292,27.69075279604465
293,173.4893652765734
294,225.69477354958028
295,-18.909928023851787
296,200.4970385106759
297,175.18324613566637
298,178.08751466849287
299,133.06911856277446
300,207.09437785014126
301,91.78554876810036
302,27.486501463376932
303,-32.42936375036351
304,70.83471323368185
305,215.48834552602102
306,76.75969095459924
307,194.17005987303548
308,168.6081724907286
309,106.93054135946818
310,-4.015805083880707
311,-51.993413547123765
312,182.64641137130963
313,161.225117128642
314,136.55703433481074
315,131.98914565156537
316,102.68909789781326
317,179.30706469889412
318,105.41796895682248
319,90.27403348812737
320,101.75848303377894
321,1.8310533602858794
