Episode,Cumulative Reward
1,-77.08550236191829
2,-362.80573137421527
3,-428.657050159359
4,-267.91988996748773
5,-30.314398057722528
6,-85.09555759235448
7,-98.73688895559286
8,-92.75161834334831
9,-260.7150021506104
10,-345.0913397114898
11,-151.33311261673236
12,92.4531995191013
13,-323.9292753133368
14,47.70825520300967
15,-144.32668653075166
16,-172.0345985334716
17,-66.18117967706627
18,-156.21495483327004
19,-119.11986059804732
20,-131.62523044926445
21,-136.0343238599125
22,-211.86817651137818
23,-270.97157716535776
24,-180.64016422121435
25,-167.5981790871919
26,-147.5740683956228
27,-144.9782105940826
28,-131.71314280512695
29,-153.99056485641725
30,-154.9991854477005
31,-213.84307579313426
32,-51.64225751649334
33,-184.37600955911472
34,-100.52433373284019
35,-242.83817990534953
36,-140.02107286250342
37,-160.02445842952935
38,-229.45667856052202
39,-145.3213284604438
40,-159.14680905242926
41,-213.820494321581
42,-167.85434522492207
43,-112.71730808330112
44,-137.07939339095518
45,-90.70723659204204
46,-127.81078068809957
47,-113.86909609691313
48,-98.6006109670155
49,-127.39479972094607
50,-134.51964181015126
51,-157.4738900198978
52,-113.60735741155766
53,-41.747604264325204
54,-63.48794471685511
55,75.48030175140617
56,-110.15780845953927
57,-78.60109386997469
58,-51.27942632805635
59,-105.48162551233196
60,-119.71738795471161
61,-30.930179329074857
62,-88.78435150104376
63,-4.810707581699528
64,-93.97783772198746
65,-83.52076726576921
66,95.09783541604395
67,-52.673641723898406
68,-117.29323042307138
69,-42.248096402912005
70,-30.45801462212687
71,-119.2411133004127
72,-143.90694603848232
73,-79.77541208375655
74,-21.692266405338074
75,-30.744698489824543
76,150.03659810057894
77,-39.61065151119261
78,-109.24926868769035
79,-92.32254045371783
80,-127.42334593968098
81,-46.25641574798448
82,-14.652823973966967
83,-126.5042139821061
84,-58.77441659233355
85,-73.57422513885314
86,-24.046842732265873
87,-104.11168047622743
88,-19.484140007186898
89,-162.71185255184793
90,-11.246793701371416
91,153.2028946897878
92,226.7647628371518
93,-58.440387480426345
94,-8.717398875454615
95,-76.75752665985219
96,-23.646134823810264
97,-7.648144295000926
98,-64.36183497976738
99,-71.75478272037607
100,-132.15779187664324
101,-21.489348123565314
102,-12.987738397102731
103,-144.41922684833838
104,-114.6558448538222
105,-62.5529654240079
106,-8.143557918987486
107,-19.773068657843258
108,-10.587229891399815
109,-119.06901027157696
110,7.071824936603235
111,-37.323907142591885
112,5.591537223520751
113,-11.053071100593536
114,15.851611307049934
115,-15.708489351506373
116,6.036440560866468
117,-41.8787699852609
118,14.84274462912646
119,11.054601502107785
120,24.41616331958224
121,1.535730045532071
122,32.04147617929006
123,-1.6757991712501175
124,7.158189284666313
125,16.878113281739733
126,-8.44770156497521
127,41.922290566240065
128,23.238443262367838
129,159.05380906793758
130,190.38744733070337
131,180.23285097018493
132,235.8169910432077
133,24.97599978639397
134,186.4455986637071
135,210.90964451965138
136,-2.8137658924203066
137,187.86735099990943
138,204.09501430060436
139,214.94081654108243
140,323.7413552658477
141,271.6892308191096
142,254.5483435625289
143,176.9345347443894
144,155.13255633934418
145,167.53823508701393
146,291.59228650950433
147,246.2393827260874
148,215.5462803707862
149,222.70636796760516
150,215.78865513335887
151,253.90342669125735
152,269.9081701635606
153,222.752568481295
154,47.28763175531458
155,263.8915615399203
156,231.66873146063662
157,288.3486949231891
158,245.52827003329924
159,234.95951529894518
160,255.6122776178428
161,319.5345158795685
162,242.91140701703597
163,291.4708904221908
164,235.1249890980549
165,253.24559223602807
166,41.11492512261046
167,279.32405679196853
168,57.525385521328076
169,271.03112838410027
170,260.1101738949319
171,269.8821141089692
172,35.49099780768688
173,246.09280525085734
174,269.87751680660097
175,40.23053574794491
176,303.41824161388195
177,309.1389652603347
178,30.268508787020778
179,224.7960561112614
180,300.81276264938606
181,284.8078931619505
182,265.8944706172647
183,269.0098913666027
184,56.590315178727224
185,276.7198236026209
186,272.4714869202411
187,240.18763195002322
188,78.7528733156056
189,225.55456633573206
190,301.4201769633271
191,260.070966789222
192,284.81084989010867
193,288.46762201366084
194,295.6701316636879
195,233.76130377423166
196,146.4638075978553
197,281.7552221481349
198,250.99946260279077
199,59.43887861386139
200,28.91342942357491
201,276.2398559715077
202,295.16492691641145
203,289.8994451500231
204,214.90753756687218
205,232.08899641318723
206,244.73393268054724
207,65.53442035971685
208,133.53144781628083
209,8.261933911816627
210,279.2928512197025
211,244.59414537123368
212,240.54735813682308
213,272.79179737865087
214,249.56709919388146
215,274.9377093900438
216,36.857926582008446
217,245.1441261497685
218,126.02592513584841
219,249.68432898289407
220,223.25253437539936
221,248.23063737717771
222,244.21797491359536
223,261.0622430339789
224,260.54102927227893
225,235.46715102985092
226,234.77929975713246
227,255.95207375448018
228,288.3586373749414
229,261.8336860559382
230,264.10988018512876
231,289.6491283532198
232,278.1155184264429
233,263.6078347806577
234,222.97555207512477
235,248.62761853987405
236,243.99198529257043
237,229.37868631513308
238,251.07834807842667
239,258.89500585038127
240,228.21528526990858
241,281.0066564972914
242,262.11335321384655
243,254.00756113257054
244,280.08244971504536
245,257.6541617941583
246,218.656489524003
247,242.10160124343903
248,239.21557943043376
249,265.55066054476436
250,251.4672406966813
251,253.9627808355712
252,220.19977360985817
253,240.139609426119
254,254.38668304101748
255,216.84687648618632
256,216.35102141478552
257,185.51468254180804
258,248.8175155919808
259,218.48750524235723
260,194.4218774972376
261,300.89973660908475
262,283.0028686000749
263,288.94330161110645
264,276.4598913368244
265,195.30422214269146
266,260.1063131965002
267,283.90713513796425
268,191.41295878810172
269,247.9806563872164
270,145.4476571359654
271,164.42832609880946
272,229.90691922954045
273,197.09717579458996
274,168.64208257076962
275,265.5357255215098
276,248.53149574665616
277,225.20716486496133
278,278.0788858693534
279,228.98508577408307
280,184.82804718793335
281,238.2414182041657
282,296.81637761715825
283,240.48125978972752
284,233.43131408322498
285,198.70008749329534
286,267.7635471962444
287,290.79106901877293
288,262.54006122847466
289,225.44092166946024
290,241.17191485969525
291,210.86741075501664
292,193.28889485320306
293,258.00738091737946
294,249.84611367093237
295,258.4154349791236
296,240.93015060678638
297,269.959407097126
298,280.74169298602834
299,257.84000107542124
300,230.21332324588855
301,243.740021560058
302,245.55758777914568
303,215.66254448208727
304,271.16194401835287
305,219.8562510510949
306,218.16784829878577
307,228.1709225313392
308,246.66557623182945
309,275.7846924318195
310,263.13268393532314
311,261.1170964172924
312,274.17299622493374
313,255.72037292601829
314,214.76083723708797
315,242.30940030974782
316,225.5531395010738
317,208.12426004329944
318,270.3734441372094
319,214.0760322314265
320,259.88921728500713
321,227.7472454889355
322,246.92337527980428
323,232.0356031809315
324,257.6818142394024
325,206.24824090826814
326,220.71602940585865
327,269.59867312892334
328,201.12931289628625
329,229.75884568632623
330,274.5864655731584
331,275.92734046700093
332,254.97534905492665
333,267.1033862847469
334,249.364584956399
335,250.715504678093
336,264.1921493397797
337,215.16466102928996
