Episode,Cumulative Reward
1,-99.15134538317277
2,-247.2218951835284
3,-66.00507438508393
4,-532.4131184562664
5,-238.19114620183177
6,-62.75030000988037
7,17.011596438527135
8,-136.16147061234398
9,187.8446184770406
10,-453.31544867780184
11,-86.84749690912048
12,-92.00266773989371
13,-124.02988848883976
14,-128.55653113629606
15,-108.28734851598104
16,-48.32640265204778
17,-23.799577168878756
18,-111.23953243170537
19,180.5378920194973
20,-14.852063723531696
21,-91.51152655571211
22,-7.167296660981036
23,8.42924761958547
24,-33.364741540724204
25,18.05353894436883
26,-90.10148954391428
27,-98.04236902703596
28,-158.89225473375524
29,-47.29347589801915
30,-39.79475737942517
31,135.70862366989562
32,-54.878524292487214
33,133.0741431817997
34,-158.95235975711952
35,60.80172339211152
36,6.5854034905292025
37,-20.8514522746555
38,229.54498858403687
39,183.6737888320153
40,175.96624132853492
41,-20.803127087646153
42,199.85638143699484
43,3.493815686440684
44,115.53301449737995
45,155.14979148838768
46,131.47698014985377
47,172.34818764294238
48,206.2011507805436
49,261.8995621926772
50,24.787784284827694
51,281.1324488354461
52,150.19460474673974
53,-12.440099153148466
54,251.81126629993844
55,-2.3101377688730915
56,-2.3543278147978564
57,-51.947265631951495
58,-57.33426697224057
59,210.18495743635066
60,216.24860311976562
61,-5.586267595403768
62,-8.767380222914142
63,-4.517057867175984
64,-34.245392031146665
65,-86.47860635454818
66,2.0843513021581135
67,13.073550874452648
68,-73.29376912865966
69,257.28054655674396
70,206.3874956494608
71,160.6301606460865
72,230.86343853329672
73,221.70147971166506
74,-36.847432138827884
75,213.0546680208468
76,233.89999764798455
77,-17.72232832759645
78,-39.35946394331651
79,-43.20919204555158
80,239.85288944520673
81,18.289887124036312
82,175.93055025873946
83,211.31948211020307
84,269.94502514653516
85,213.50875651045425
86,51.293735190933404
87,167.57509718169774
88,14.980730664494914
89,168.51913506942117
90,193.77085354287112
91,193.22566358699248
92,237.78460076040597
93,-6.070616753788716
94,215.16998816581702
95,228.68469077389375
96,214.66858523179903
97,153.43984971147415
98,199.56467975342815
99,168.53297504161986
100,237.06002933575294
101,178.05165123525552
