Episode,Cumulative Reward
1,-157.03236674763338
2,-86.54306241973799
3,-67.74128689312852
4,-307.8502305163398
5,-418.6541954912813
6,139.72783627368835
7,26.38772374546032
8,-54.63946352697249
9,-204.10118254298834
10,-173.20851550432923
11,-114.37058631688227
12,-181.38357323694302
13,-171.1566770523818
14,-225.32958082412304
15,-185.52852683076344
16,-204.7904165559121
17,-186.83330176107413
18,-169.76797550678089
19,-16.099485290735156
20,-120.43232075900767
21,-49.2585580360263
22,-135.07308345073193
23,-72.23518637834047
24,-163.44054059071573
25,53.95047220108107
26,-81.01161210853665
27,-207.05366238116193
28,-164.6825263118435
29,-116.17099056168712
30,-2.0417707885303855
31,-284.7550421071851
32,-57.67319404798914
33,-107.21242881577952
34,-109.84105567135681
35,-48.26858527646954
36,122.2139971634607
37,-90.1516640468788
38,-81.88339823920674
39,-187.15708452958643
40,136.23366578979488
41,131.3129645448037
42,-36.098219189656625
43,-69.44959088528873
44,-66.51891349147002
45,-51.20222077267787
46,-27.139432052069612
47,151.0102709259238
48,-51.58428372741621
49,-27.384609196607663
50,8.198056465520702
51,279.54250405168716
52,253.41643471868431
53,287.93484340291826
54,4.28424930608228
55,12.894721415074066
56,119.89386597819086
57,157.54891752394997
58,122.72053493598429
59,221.52557490024043
60,19.560744022067794
61,158.7279332306124
62,262.98388856436793
63,280.6225587675466
64,8.744283190051775
65,236.46890816944114
66,192.5484253943465
67,217.04034638828463
68,187.3070845389859
69,230.93095515805967
70,93.71540778039282
71,242.45694647390806
72,-342.4173637378218
73,225.2657505578372
74,278.3025360004466
75,222.74329202305557
76,270.26730028427414
77,261.42391451654703
78,216.74610210184687
79,223.77160863214272
80,75.69225558407729
81,178.84376379554328
82,225.92565164987013
83,240.95345295516273
84,249.04271666484345
85,198.74224590995306
86,249.0580849692934
87,217.383597979463
88,34.43846956533554
89,260.34478008536473
90,11.894923971525301
91,245.7821818121213
92,244.79328014913307
93,28.24342656173735
94,254.15741093762057
95,225.0677606148196
96,264.49879417253635
97,231.1929194377165
98,247.06818311371876
99,252.15340101337816
100,249.9723348661374
101,272.38217660970827
102,290.9576404604688
103,273.6614645983458
104,251.78424665489936
105,59.50830883367448
106,284.3842570568108
107,249.16423989340947
108,269.7210776374194
109,255.11089529659117
110,257.71026061674195
111,-0.18409831495721107
112,268.84902503076535
113,232.34999652345738
114,32.861271670687415
115,246.6264490224878
116,250.51364222939736
117,262.32124379839115
118,254.1113319819997
119,300.71365091206576
120,251.18883390160116
121,283.01639680232483
122,189.95157000556446
123,256.72159375773464
124,45.64807545952908
125,32.18706404320753
126,260.1606278953973
127,284.9989780285239
128,271.6203397344814
129,282.88152648182273
130,290.7748413411736
131,36.13766787867144
132,-0.8192979245103231
133,275.80227576123656
134,302.50538296843786
135,291.3688941598934
136,28.869686177907823
137,273.2343093878691
138,254.82504214809643
139,286.87939501664374
140,257.75795148708517
141,272.04504036224154
142,299.8873311256615
143,286.3554915231408
144,24.246497485106772
