Episode,Cumulative Reward
1,-432.67654825945914
2,-292.22937557771024
3,-346.9381502927981
4,15.758816800401576
5,-128.06631290281626
6,-205.38566408642885
7,87.83655410045289
8,-92.0932914011564
9,-41.61760407809065
10,-59.96447589980351
11,-194.6468200428286
12,87.91075273996796
13,-4.545484503923774
14,244.62188077212878
15,-204.32259098752405
16,-134.70766540483146
17,-79.34703824255217
18,-155.66137931827777
19,-113.23144116197952
20,-123.71764838881455
21,-137.15089034045144
22,-150.03014203166197
23,-83.96216232734679
24,-106.498814390471
25,-83.65860300707826
26,73.01269849571007
27,-137.503041511223
28,-166.9341932263375
29,-179.46198485655896
30,-79.41538828677707
31,-49.18484187287419
32,-229.9690465019823
33,-97.98158696851229
34,-154.84624812959783
35,-82.89895514677748
36,-74.13301761778092
37,-211.17541328253748
38,-61.7833990866294
39,-129.8655094825897
40,-19.83890959753036
41,-74.86039222494318
42,-14.399996521828182
43,-109.75861815687773
44,-123.72780438943848
45,-72.31324733721198
46,-34.517990048579954
47,-101.98340562327174
48,-58.57286260250205
49,-69.3516115049431
50,-72.43070608881074
51,-61.80122517967564
52,-16.249926905402113
53,-16.892026622759072
54,2.194174542988561
55,-40.07336742797152
56,-69.03904104233929
57,-67.45111087769081
58,-45.32421443363613
59,-35.767132811005254
60,-39.90955797619774
61,235.47070034275154
62,-19.032607219262776
63,-20.83249596532326
64,-28.55181295669599
65,6.46806491755585
66,-10.303266632474472
67,-33.62192197068984
68,-37.093791131099515
69,-41.83176984802392
70,-8.820430671108198
71,23.974489273911885
72,-28.0995348494634
73,-6.116666719788877
74,-24.87227394161957
75,19.492934109328463
76,-23.4974428691062
77,-1.0316450393147512
78,-89.16301717705556
79,-89.6837823880851
80,-28.378542080599395
81,42.56357643574103
82,197.7209946296245
83,-1.6376451962058525
84,139.8333749440681
85,-123.95301858720538
86,-35.09008671996099
87,-104.75420501713893
88,-42.46259544778923
89,201.9167165188839
90,-43.6703499209597
91,181.02746508242882
92,14.799037655666446
93,134.24351805645486
94,-21.84933372531774
95,-17.063899785148497
96,-68.2128135598607
97,225.1023365470787
98,-22.124678854359757
99,9.755664283715577
100,-35.71799423148197
101,-6.268385165301794
102,11.80323392218125
103,-9.755990732095562
104,173.84132897669662
105,-67.67155118691537
106,0.8942510020399959
107,-11.05669095349803
108,197.1625970201768
109,145.03584611601931
110,-14.65212694979283
111,-14.794252758493833
112,32.646598142630026
113,223.35570991319128
114,-56.67693259729032
115,207.18129709623403
116,191.14192090613062
117,-18.636642480923772
118,180.02131125725157
119,-55.9783606948283
120,-33.39816294843688
121,197.7462321498466
122,252.52928698468736
123,-37.951009975825585
124,-49.594204148095784
125,249.67910792160075
126,-48.31801602853343
127,-31.583265114489834
128,246.56799046399482
129,255.23173572141087
130,234.82148665603742
131,264.74908576297275
132,267.34045181775036
133,-43.1842088829243
134,260.5155364400752
135,279.1208235405286
136,286.11712191097087
137,275.12263454212086
138,241.8869714994065
139,251.61051638916226
140,275.9869710806095
141,243.46438342491794
142,249.21578402133147
143,271.8413893777208
144,1.157372594270978
145,-1.25751784316031
146,215.6902693169543
147,-54.24508921631165
148,183.37018941755585
149,277.8567951331171
150,-5.376238274941321
151,278.4466540571997
152,277.0776966968688
153,245.08968321653174
154,200.21459819961296
155,255.63960786596218
156,246.11646554584894
157,8.933777505399839
158,11.319471976704609
159,-36.989226575676874
160,156.6631234387572
161,-36.97667146900644
162,-41.63892126519881
163,-30.42264712539494
164,277.64319348992626
165,-59.275855570711556
166,265.91997028141554
167,-46.12741246023698
168,-15.645403729509706
169,12.768750097161579
170,275.51143655923346
171,19.867167177427188
172,229.705352888712
173,-5.095690116895014
174,272.8710397874944
175,-34.94746071599708
176,233.3920743937845
177,229.22714865146312
178,-9.530532033942153
179,20.75725273869195
180,285.01248482258137
181,-2.6552002891917703
182,245.64625841445488
183,3.544390830688217
184,-5.127273684872102
185,-31.881107576882115
186,-6.317793989446264
187,-9.566530499502896
188,-25.44428726131404
189,267.1668244918499
190,221.46245579526374
191,5.140309528857424
192,-48.01444287375433
193,-22.228372967315067
194,-34.018725590204276
195,289.80637592241465
196,16.68086099300212
197,275.46022115827276
198,-39.998398329707406
199,-3.3725006290600072
200,90.74587017108007
201,-19.981770458791797
202,16.18933341040985
203,-43.51083612401681
204,239.7461932344326
205,281.3042673692775
206,15.553216113033352
207,-62.14145538013497
208,-43.18732592259857
209,137.31665017706743
210,210.96924853679866
211,235.091694627133
212,-34.12453161792328
213,-12.99548595356961
214,-44.36352661601457
215,177.92837976916599
216,207.14173976764198
217,254.7066362880732
218,-2.1807390256697854
219,26.01697798337124
220,238.64879591563516
221,25.190764094843615
222,199.70067111243216
223,-88.86752910522176
224,-27.991726223512106
225,215.76922194625809
226,-100.28328413954742
227,250.34955958685185
228,19.554048554382817
229,-7.136979196416167
230,234.85187566626115
231,73.99954849866755
232,174.06508154335182
233,-33.88315775400201
234,188.52638744071442
235,267.28750281514544
236,72.04141122512593
237,133.37213877329668
238,204.5125713634155
239,154.0276684847239
240,179.2807115374095
241,237.59198357057466
242,176.6534945223797
243,186.0044463791615
244,251.2287717336618
245,202.72691166916184
246,233.44547350640997
247,198.07168849423988
248,39.073984152910484
249,166.10086005747445
250,-96.71148275701569
251,-16.39285482483413
252,29.83600333532121
253,-26.11582107384899
254,170.5995863260533
255,196.19223868925658
256,-39.238638690628505
257,-84.48710854715054
258,217.6019943059457
259,174.4392971313235
260,225.4105161394434
261,177.60213906056117
262,218.4404427626987
263,92.42601333064025
264,260.24397624300786
265,9.979394661193506
266,256.8350040176198
267,-55.2188383543583
268,119.88908876561334
269,181.83755654859002
270,-68.56736666572951
271,162.26384762164935
272,-68.05951895782682
273,152.106480802202
274,125.7669047067458
275,198.22365247584236
276,176.93557188141668
277,39.27719048885685
278,-158.50390095872868
279,-27.034160968561643
280,20.401076808963232
281,-135.7506272704578
282,-1.1982614840803134
283,147.51878202371228
284,116.2746242095346
285,73.5643574377818
286,6.052087637234268
287,163.7313035777659
288,187.4230511353148
289,-0.5203057332024961
290,-201.6696439066021
291,163.5155369399331
292,37.3937273900377
293,-6.129616954205183
294,-39.218345432260406
295,183.86617522830892
296,172.15146984138485
297,197.9367876306232
298,-79.67014847363947
299,188.2754453994384
300,148.2464839301704
301,215.2686976785636
302,130.43438148114598
303,207.57571464166142
304,192.01467092126921
305,200.375725186821
306,186.56032636285585
307,193.73848014536745
308,189.8470234512805
309,228.07915389914604
310,235.71413491074455
311,213.10392553653597
312,184.42601846402061
313,204.52815978950545
314,174.57456603494228
315,193.84593640104725
316,237.95017645159245
317,195.38085509558474
318,221.9833323664171
319,162.89976945838404
320,131.88942210523598
321,246.13700838477757
322,188.17360438454597
323,172.1269426328815
324,191.04836490538605
325,161.2563429826274
326,144.08937778793535
327,241.5737060269084
328,196.0972477688257
329,189.07122760535486
330,197.90259282620872
331,181.68148537899577
332,217.9173714161036
333,208.57576038409096
334,254.82198675606907
335,241.2551121692486
336,229.64734467881186
337,153.62005047214677
338,204.3946200728505
339,33.73883267622022
340,-66.22450282622614
341,128.18130259721835
342,233.97522113934627
343,265.4137505075008
344,152.83818819145182
345,235.99557716804196
346,252.10954268761907
347,260.63376175985206
348,236.97082086517563
349,229.4596590207052
350,228.66136553829796
351,251.97380286065425
352,227.61248894366332
353,-17.63515737006321
354,191.31737551624553
355,198.77371435587924
356,-69.1027987905701
357,-62.64025055672608
358,236.6102464217136
359,225.31537549256862
360,224.2507338986225
361,194.35125152946077
362,204.04414171606572
363,-78.26222990372477
364,-56.330629552959834
365,-13.566159604168998
366,4.706860416457881
367,-43.77072981432491
368,153.0996851584213
369,235.73714701520404
370,238.34960916826455
371,222.3632233761906
372,225.9592474990866
373,97.65279848559307
374,197.0157036438726
375,207.12765793524935
376,230.01255359793646
377,254.11611797032853
378,204.605047182892
379,167.92925981862123
380,263.4774245701118
381,232.81136149302804
382,239.10168970977094
383,216.91992029190618
384,200.73474863785225
385,218.19260319091558
386,157.5362961532062
387,229.77927944720457
388,227.79318254889222
389,262.9794690476784
390,246.14080859600716
391,160.42672767415513
392,256.8755937551747
393,174.82993757608457
394,-7.743379476693925
395,219.8771603936819
396,238.90117872257954
397,1.2310925771610073
398,-51.48981452804056
399,176.05885931265865
400,212.75066203253766
401,231.29171570925567
402,195.4352864733853
403,236.94353214444294
404,190.74389151876403
405,204.18710942354443
406,294.4447972085983
407,186.20890195559696
408,218.8522154258414
409,256.3186744458877
410,235.44016702045533
411,227.29941024650924
412,250.0279770489117
413,281.43054953609396
414,-8.793238897754918
415,190.65445393188236
416,192.53809182724586
417,252.08648337655995
418,232.40752021363065
419,217.5923995521304
420,202.44280291510975
421,271.8592935920441
422,192.27969293577453
423,233.48418368493225
424,239.07088358488232
425,-7.64227787094639
426,240.34395335141107
427,232.16879447431094
428,227.56245466635988
429,267.1693929287115
430,211.7614929060232
431,209.3190845309919
432,190.53021682815944
433,206.64987870396305
434,226.3639967832196
435,266.821892663417
436,209.96055775476117
437,249.28294658709123
438,233.49306244196197
439,127.70111116937821
440,152.86374805039077
441,278.871212056515
442,174.68424301710644
443,259.7567968012709
444,263.8027907818837
445,236.07548056813883
446,219.58197237600808
447,-9.291356778594377
448,273.43857578205336
449,263.27198406602133
450,202.91208574820874
451,-82.79825282109864
452,223.6709073484363
453,-54.146977352722644
454,-39.90385729771302
455,262.53803530181085
456,-69.43000593847508
457,213.8181650196533
458,228.16130420915624
459,-69.88637460018617
460,221.3958883093032
461,180.00282667061276
462,252.13046516761543
463,221.17389834959596
464,78.80198136812874
465,254.53950054564902
466,218.3510979081961
467,-4.101518759068966
468,262.13612091480206
469,262.1315955048592
470,134.5034410387662
471,215.79724356179145
472,170.62519257871213
473,147.9826178700793
474,46.84348359594736
475,-15.193099226921223
476,30.743381725319637
477,-69.06764406791144
478,250.82148946738175
479,246.3209079322149
480,207.5786454462455
481,202.75943820699587
482,277.6118825392643
483,162.55667899963072
484,205.602711381807
485,156.02148688040606
486,165.0364179654665
487,260.5211300468194
488,187.7009254794472
489,72.6480081067741
490,26.55759771718479
491,204.4768032886236
492,262.6562120255352
493,199.40606014718247
494,6.079417003828183
495,182.81739211512019
496,189.3794265579769
497,243.52159139874962
498,207.9945823062539
499,214.46170004293725
500,194.51223508085872
