Episode,Cumulative Reward
237,277.30132129550043
238,244.27004035126888
239,235.20934302749168
240,205.13408783335115
241,236.2262217626952
242,280.22862771744985
243,295.19612505758147
244,279.0891312845789
245,179.53301374462535
246,255.1087338660043
247,-3.6435505191208453
248,214.29235571575686
249,270.43779439291166
250,203.21406096191373
251,243.1169976109248
252,206.09051103373304
253,195.8363475071697
254,5.353179655858639
255,251.3208239285363
256,237.6739272029659
257,119.20544623094104
258,-8.198866958768079
259,238.59721085245053
260,263.35026151073293
261,240.30156277376832
262,-16.020638174649132
263,253.21065293781393
264,235.47182191242638
265,241.67486698801366
266,9.408027454779168
267,-10.340950074484006
268,-5.147767894861114
269,-16.25541912914399
270,-8.655177345189658
271,-6.483825963049148
272,211.27550094685725
273,-26.822208660004623
274,164.74456313593288
275,213.0825862919968
276,252.0757889774245
277,220.61670529749424
278,223.04778271044273
279,-11.492191340642357
280,132.04472694169309
281,-2.755346837895061
282,6.032820854338529
283,242.39209673507125
284,238.3438868026834
285,-16.451165171827082
286,28.17783360778507
287,144.7925882801865
288,-15.644843810239264
289,234.251853742333
290,-9.08215689766357
291,-111.70265177459775
292,0.31138148106578
293,252.52242593230864
294,202.09752708608085
295,232.2755030351241
296,201.67549796665736
297,276.4244982444366
298,212.84677171324395
299,9.310223041601724
300,87.51680928196396
301,1.7622106109079088
302,8.94553883529925
303,175.11946119529216
304,-2.4209897551111643
305,144.66691104431504
306,-44.292468609225466
307,16.121327080989882
308,-22.10963180603636
309,-22.007813039564944
310,217.73199759597688
311,192.1590407253152
312,39.7780263975137
313,-4.071335553556946
314,-2.5122537878120585
315,-24.467109378289713
316,201.61483311454285
317,38.34304363161907
318,-24.418276757451654
319,-1.2221069990169908
320,-37.75003588292358
321,-37.21162942679581
322,10.014195150585053
323,-11.356867559638014
324,19.03196783738524
325,-12.867212254130859
326,2.7694114623480344
327,-35.35675068514502
328,-1.7386091980347194
329,-45.50334511885207
330,-30.00142654832286
331,-16.111619310044865
332,-34.10158797834422
333,-13.83877643906385
334,21.305341417103733
335,140.05744211609965
336,7.923092020621115
337,30.39541337993471
338,2.6154600038687024
339,-12.09456851898084
340,-6.358541817745872
341,-30.916812260029246
342,-50.15106034906831
343,52.61451680674895
344,46.24163938317539
345,-3.7968160241595577
346,140.53882921942426
347,-3.899713197826146
348,14.390463219517843
349,2.341621112650593
350,214.18189472804409
351,-16.42419642399978
352,-16.89662263903062
353,-0.7784769008146415
354,183.79030353646758
355,136.92612790965586
356,167.86795836414126
357,12.115602097234714
358,173.78045870247783
359,152.14278750070733
360,135.73682496581617
361,-30.41444021108117
362,172.23399268564424
363,-31.840915325844414
364,-8.64317905430648
365,174.38731239794924
366,200.79341907353563
367,206.15960614978718
368,197.89446865208606
369,200.72460476249606
370,246.32078931331742
371,167.86547736508402
372,213.043941904571
373,206.962248331536
374,173.65895079202247
375,20.991119502669164
376,138.46037120357363
377,191.03513944860498
378,145.76999790420683
379,143.43773166997642
380,168.97997403626886
381,212.78397025232255
382,184.04727451828842
383,186.78561957271165
384,202.10861086554823
385,230.0219860553356
386,212.5295156898805
387,224.88894503214516
388,22.22477802828
389,213.37442428546103
390,202.42192604314033
391,191.57715271009067
392,138.42518600401192
393,204.12295342719187
394,218.12408174031407
395,219.25170096128232
396,182.59705366143444
397,278.4883180547072
398,179.82591000885506
399,190.61261280219287
400,241.94929024019393
401,204.48438159425092
402,214.82756373807493
403,91.46398673669027
404,161.32495869107595
405,245.83868125061326
406,218.29575259581938
407,275.71249089054436
408,269.6236568080109
409,224.90117494622103
410,243.73245198711538
411,279.7719366748114
412,223.27292812815688
413,264.97396987185346
414,237.90202601220702
415,242.1075990469969
416,230.66817068256614
417,217.05953253806177
418,222.8422229477929
419,230.33599741199927
420,205.33795532114428
421,251.86630354354583
422,249.85929721191945
423,162.91592669226128
424,216.81892209476484
425,234.4125566484024
426,182.4185003865693
427,209.9637551158371
428,227.8946097889875
429,125.97322234132736
430,226.5564460403525
431,243.5144345280559
432,-6.301440256460561
433,239.67402523266696
434,198.4796829701433
435,238.76305620426257
436,244.8496282839657
437,227.9394369187733
438,239.7571430961593
439,157.1653683012482
440,165.8498592159644
441,234.65869747159095
442,14.119739031840478
443,211.6149909769421
444,218.5877334512228
445,46.82915736697439
446,227.36928060831286
447,240.18020985611142
448,246.44970875180704
449,197.1180206507663
450,25.518867198389653
451,206.29978778065365
452,213.61327607043515
453,225.68000325143151
454,142.95126092789604
455,189.9068060333896
456,240.1809010249871
457,160.11321351938165
458,122.16658458828545
459,232.29230493300804
460,201.61616689152615
461,-52.5108241300108
462,241.476108721454
463,196.4518049236948
464,231.94020199671678
465,209.13928598079175
466,228.3674237273911
467,187.74967911478956
468,195.49555334951128
469,269.73840823063256
470,239.52014450305938
471,229.83960738059534
472,212.3908251425456
473,182.33328240097438
474,180.79059524869336
475,189.71346643158722
476,188.67077174637757
477,236.46218489137493
478,175.44066547669127
479,215.07206064974724
480,235.95179582118564
481,37.7744165536388
482,196.08706075186464
483,172.0651117193705
484,208.28102234536502
485,220.88356126574496
486,222.99310258460704
487,272.06135717517543
488,237.09489867917208
489,248.24626808263042
490,199.62212741873003
491,224.58956568019204
492,179.94498576054045
493,252.0196385732885
494,182.9276217224878
495,165.17709068395806
496,211.8427491731514
497,196.2488179642896
498,218.2087661517437
499,259.2331691403226
500,248.8272650935304
